"""""CUSTOMER","""""Order","""""Line","""""Split","""""Designation","""""QTY 1","""""QTY 2","""""QTY 3","""""QTY 4","""NET PRICE","""""DPC","""""USER","""""LOTE","""""HOLD REASON","""Registration Date","""""Cancelation Date"
RODACARIBEI,21D0008918,33,A,UCP 207-20,10,10,10,10,15.59,CYM,COHLT,,EXP,20210922,20220527
RODACARIBEI,21D0008918,16,A,UCP 211-32,4,4,4,4,31.24,CYM,COHLT,,EXP,20210922,20220531
RODACARIBEI,21D0008918,16,D,UCP 211-32,5,5,5,5,31.24,CYM,COHLT,,EXP,20210922,20220531
BEARINGS,21D0008920,400,C,6207-2RS1,16,16,16,16,6.41,BEL,O690,P000067638,,20210922,20220523
BEARINGS,21D0008922,118,C,FY 2.1/2 TF,4,4,4,4,68.36,BEL,O690,P000067638,,20210922,20220523
BEARINGS,21D0008922,118,D,FY 2.1/2 TF,1,1,1,1,68.36,BEL,O690,P000067638,,20210922,20220523
BEARINGS,21D0008922,118,E,FY 2.1/2 TF,1,1,1,1,68.36,BEL,O690,P000067638,,20210922,20220523
BEARINGS,21D0008922,118,F,FY 2.1/2 TF,1,1,1,1,68.36,BEL,O690,P000067638,,20210922,20220523
RODAMIENTO,21D0009029,40,A,1209 EKTN9/C3,2,2,2,2,22.65,BEL,COHLT,,EXP,20210924,20220603
RODAMIENTO,21D0009029,44,A,FY 2.1/2 TF,3,3,3,3,68.36,BEL,COHLT,,EXP,20210924,20220527
RODAMIENTO,21D0009029,44,B,FY 2.1/2 TF,5,5,5,5,68.36,BEL,COHLT,,EXP,20210924,20220527
RODAMIENTO,21D0009029,44,C,FY 2.1/2 TF,2,2,2,2,68.36,BEL,COHLT,,EXP,20210924,20220527
CROSSROAD,21D0009038,2,D,SET361,1,1,1,1,19.66,USA,O690,P000067667,,20210924,20220524
MAFISA,21D0009078,236,B,FY 1.1/2 TF,3,3,3,3,22.58,BEL,O690,P000067626,,20210925,20220523
MAFISA,21D0009078,236,C,FY 1.1/2 TF,7,7,7,7,22.58,BEL,O690,P000067626,,20210925,20220523
MAFISA,21D0009078,236,D,FY 1.1/2 TF,3,3,3,3,22.58,BEL,O690,P000067626,,20210925,20220523
MAFISA,21D0009078,236,E,FY 1.1/2 TF,3,3,3,3,22.58,BEL,O690,P000067626,,20210925,20220523
MAFISA,21D0009078,236,F,FY 1.1/2 TF,1,1,1,1,22.58,BEL,O690,P000067626,,20210925,20220523
MAFISA,21D0009078,236,G,FY 1.1/2 TF,3,3,3,3,22.58,BEL,O690,P000067626,,20210925,20220523
MAFISA,21D0009078,236,H,FY 1.1/2 TF,2,2,2,2,22.58,BEL,O690,P000067626,,20210925,20220523
MAFISA,21D0009078,247,B,SY 1.1/4 TF,3,3,3,3,19.56,BEL,O690,P000067626,,20210925,20220523
MAFISA,21D0009078,247,C,SY 1.1/4 TF,3,3,3,3,19.56,BEL,O690,P000067626,,20210925,20220523
MAFISA,21D0009079,270,B,FY 1.1/2 TF,6,6,6,6,22.58,BEL,O690,P000067626,,20210925,20220523
MAFISA,21D0009079,270,C,FY 1.1/2 TF,2,2,2,2,22.58,BEL,O690,P000067626,,20210925,20220523
MAFISA,21D0009079,270,D,FY 1.1/2 TF,4,4,4,4,22.58,BEL,O690,P000067626,,20210925,20220523
MAFISA,21D0009079,270,E,FY 1.1/2 TF,3,3,3,3,22.58,BEL,O690,P000067626,,20210925,20220523
MAFISA,21D0009079,270,F,FY 1.1/2 TF,3,3,3,3,22.58,BEL,O690,P000067626,,20210925,20220523
MAFISA,21D0009079,270,G,FY 1.1/2 TF,1,1,1,1,22.58,BEL,O690,P000067626,,20210925,20220523
MAFISA,21D0009079,270,H,FY 1.1/2 TF,1,1,1,1,22.58,BEL,O690,P000067626,,20210925,20220523
MAFISA,21D0009080,236,B,FY 1.1/2 TF,8,8,8,8,22.58,BEL,O690,P000067626,,20210925,20220523
MAFISA,21D0009080,236,C,FY 1.1/2 TF,10,10,10,10,22.58,BEL,O690,P000067626,,20210925,20220523
MAFISA,21D0009081,128,B,6206-2RS1/C3,43,43,43,43,5.37,BEL,O690,P000067626,,20210925,20220523
MAFISA,21D0009081,206,B,6308-2RS1/C3,8,8,8,8,14.77,BEL,O690,P000067626,,20210925,20220523
MAFISA,21D0009081,270,B,FY 1.1/2 TF,13,13,13,13,22.58,BEL,O690,P000067626,,20210925,20220523
MAFISA,21D0009081,270,C,FY 1.1/2 TF,2,2,2,2,22.58,BEL,O690,P000067626,,20210925,20220523
MAFISA,21D0009081,270,D,FY 1.1/2 TF,2,2,2,2,22.58,BEL,O690,P000067626,,20210925,20220523
MAFISA,21D0009081,295,B,SY 2. TF,5,5,5,5,44.73,BEL,O690,P000067626,,20210925,20220523
MAFISA,21D0009081,295,C,SY 2. TF,2,2,2,2,44.73,BEL,O690,P000067626,,20210925,20220523
MAFISA,21D0009082,236,B,FY 1.1/2 TF,15,15,15,15,22.58,BEL,O690,P000067626,,20210925,20220523
MAFISA,21D0009082,236,C,FY 1.1/2 TF,2,2,2,2,22.58,BEL,O690,P000067626,,20210925,20220523
MAFISA,21D0009082,254,B,SY 2. TF,2,2,2,2,44.73,BEL,O690,P000067626,,20210925,20220523
MAFISA,21D0009082,254,C,SY 2. TF,1,1,1,1,44.73,BEL,O690,P000067626,,20210925,20220523
MAFISA,21D0009082,254,D,SY 2. TF,3,3,3,3,44.73,BEL,O690,P000067626,,20210925,20220523
MAFISA,21D0009082,254,E,SY 2. TF,1,1,1,1,44.73,BEL,O690,P000067626,,20210925,20220523
JAMAICA,21D0009159,18,B,FY 2.1/2 TF,1,1,1,1,64.8,BEL,O690,P000067629,,20210927,20220523
JAMAICA,21D0009159,18,C,FY 2.1/2 TF,2,2,2,2,64.8,BEL,O690,P000067629,,20210927,20220523
CROSSROAD,21D0009291,8,A,PHG VSM-8PK1435,6,6,6,6,8.62,BEL,RW1938,,EXP,20210929,20220526
ITECO,21D0009305,83,A,LL/600-26877-2,5,5,5,5,59.13,BEL,COHLT,,EXP,20210930,20220607
HIVIMAR,21D0009316,15,B,UCP 211-32,11,11,11,11,23.43,CYM,COHLT,,EXP,20210930,20220531
COMERSA,21D0009339,32,D,PER.JLM104948/10,246,246,246,246,4.61,CYM,COHLT,,EXP,20211001,20220602
COMERSA,21D0009339,32,E,PER.JLM104948/10,118,118,118,118,4.61,CYM,COHLT,,EXP,20211001,20220602
ADERCA,21D0009367,18,B,FYTB 25 TF,10,10,10,10,15.67,BEL,O690,P000067841,,20211002,20220606
ADERCA,21D0009367,18,C,FYTB 25 TF,1,1,1,1,15.67,BEL,O690,P000067841,,20211002,20220606
ADERCA,21D0009367,18,D,FYTB 25 TF,3,3,3,3,15.67,BEL,O690,P000067841,,20211002,20220606
RYASA/PAN,21D0009400,67,A,UCP 215,2,2,2,2,82.82,BEL,COHLT,,EXP,20211004,20220525
BUS REPUESTOS,21D0009420,7,C,RU1570-UM,2,2,2,2,15.36,USA,O690,P000067893,,20211005,20220607
BEARINGS,21D0009431,260,B,SNL 520-617,1,1,1,1,164.33,BEL,O690,P000067634,,20211005,20220523
AGENCIAS,21D0009487,329,A,FY 55 TF,2,2,2,2,45.31,BEL,COHLT,,EXP,20211006,20220601
AGENCIAS,21D0009496,185,B,YAR 211-2F,4,4,4,4,29.13,BEL,COHLT,,EXP,20211006,20220527
AGENCIAS,21D0009496,185,A,YAR 211-2F,3,3,3,3,29.13,BEL,COHLT,,EXP,20211006,20220527
AGENCIAS,21D0009499,341,A,FY 55 TF,2,2,2,2,45.31,BEL,COHLT,,EXP,20211006,20220601
AGENCIAS,21D0009505,548,A,70X110X10 HMSA10 RG,1,1,1,1,4.69,BEL,COHLT,,EXP,20211006,20220525
LUGO,21D0009532,160,B,UCF 207,7,7,7,7,13.62,CYM,COHLT,,EXP,20211007,20220526
LUGO,21D0009532,142,A,UCP 207-20,2,2,2,2,16.71,CYM,COHLT,,EXP,20211007,20220527
LUGO,21D0009532,143,A,UCP 207-20,4,4,4,4,16.71,CYM,COHLT,,EXP,20211007,20220527
LUGO,21D0009532,39,A,UCP 211-32,4,4,4,4,29.99,CYM,COHLT,,EXP,20211007,20220531
LUGO,21D0009532,39,B,UCP 211-32,6,6,6,6,29.99,CYM,COHLT,,EXP,20211007,20220531
LUGO,21D0009532,40,A,UCP 211-32,5,5,5,5,29.99,CYM,COHLT,,EXP,20211007,20220531
LUGO,21D0009532,111,A,UCP 205-14,3,3,3,3,11.75,CYM,COHLT,,EXP,20211007,20220531
LUGO,21D0009532,159,A,UCF 206-18,4,4,4,4,13.93,CYM,COHLT,,EXP,20211007,20220531
BALISA,21D0009642,2,B,SY 1. TF,25,25,25,25,13.98,BEL,O690,P000067802,,20211011,20220603
BALISA,21D0009642,2,C,SY 1. TF,10,10,10,10,13.98,BEL,O690,P000067802,,20211011,20220603
HIVIMAR,21D0009669,211,B,6207-2RS1/C3,32,32,32,32,8.04,BEL,O690,P000067590,,20211012,20220523
HIVIMAR,21D0009669,211,C,6207-2RS1/C3,74,74,74,74,8.04,BEL,O690,P000067590,,20211012,20220523
HIVIMAR,21D0009670,84,C,FYTB 25 TF,2,2,2,2,15.64,BEL,O690,P000067817,,20211012,20220603
HIVIMAR,21D0009670,71,B,FY 2.1/2 TF,5,5,5,5,64.67,BEL,O690,P000067590,,20211012,20220523
HIVIMAR,21D0009670,71,C,FY 2.1/2 TF,1,1,1,1,64.67,BEL,O690,P000067590,,20211012,20220523
HIVIMAR,21D0009670,71,D,FY 2.1/2 TF,2,2,2,2,64.67,BEL,O690,P000067590,,20211012,20220523
HIVIMAR,21D0009670,71,E,FY 2.1/2 TF,1,1,1,1,64.67,BEL,O690,P000067590,,20211012,20220523
HIVIMAR,21D0009670,71,F,FY 2.1/2 TF,1,1,1,1,64.67,BEL,O690,P000067590,,20211012,20220523
HIVIMAR,21D0009670,71,G,FY 2.1/2 TF,1,1,1,1,64.67,BEL,O690,P000067590,,20211012,20220523
HIVIMAR,21D0009672,252,B,6207-2RS1/C3,41,41,41,41,8.04,BEL,O690,P000067590,,20211012,20220523
HIVIMAR,21D0009675,316,B,6307-2RS1/C3,19,19,19,19,13.21,BEL,O690,P000067817,,20211012,20220603
HIVIMAR,21D0009675,316,C,6307-2RS1/C3,28,28,28,28,13.21,BEL,O690,P000067817,,20211012,20220603
HIVIMAR,21D0009675,102,B,FY 2.1/2 TF,2,2,2,2,64.67,BEL,O690,P000067590,,20211012,20220523
HIVIMAR,21D0009675,102,C,FY 2.1/2 TF,1,1,1,1,64.67,BEL,O690,P000067590,,20211012,20220523
HIVIMAR,21D0009675,102,D,FY 2.1/2 TF,3,3,3,3,64.67,BEL,O690,P000067590,,20211012,20220523
HIVIMAR,21D0009675,102,E,FY 2.1/2 TF,1,1,1,1,64.67,BEL,O690,P000067590,,20211012,20220523
HIVIMAR,21D0009675,102,F,FY 2.1/2 TF,2,2,2,2,64.67,BEL,O690,P000067590,,20211012,20220523
HIVIMAR,21D0009675,102,G,FY 2.1/2 TF,2,2,2,2,64.67,BEL,O690,P000067590,,20211012,20220523
HIVIMAR,21D0009728,271,B,6207-2RS1/C3,31,31,31,31,8.04,BEL,O690,P000067590,,20211013,20220523
HIVIMAR,21D0009728,271,C,6207-2RS1/C3,42,42,42,42,8.04,BEL,O690,P000067590,,20211013,20220523
HIVIMAR,21D0009728,271,D,6207-2RS1/C3,6,6,6,6,8.04,BEL,O690,P000067590,,20211013,20220523
HIVIMAR,21D0009728,271,E,6207-2RS1/C3,43,43,43,43,8.04,BEL,O690,P000067590,,20211013,20220523
HIVIMAR,21D0009729,162,B,FYTB 25 TF,6,6,6,6,15.64,BEL,O690,P000067817,,20211013,20220603
HIVIMAR,21D0009729,145,B,FY 2.1/2 TF,4,4,4,4,64.67,BEL,O690,P000067590,,20211013,20220523
HIVIMAR,21D0009729,145,C,FY 2.1/2 TF,3,3,3,3,64.67,BEL,O690,P000067590,,20211013,20220523
HIVIMAR,21D0009729,345,B,SNL 520-617,3,3,3,3,141.56,BEL,O690,P000067590,,20211013,20220523
HIVIMAR,21D0009736,271,B,6207-2RS1/C3,19,19,19,19,8.04,BEL,O690,P000067590,,20211013,20220523
HIVIMAR,21D0009736,271,C,6207-2RS1/C3,59,59,59,59,8.04,BEL,O690,P000067590,,20211013,20220523
HIVIMAR,21D0009737,147,B,FY 2.1/2 TF,1,1,1,1,64.67,BEL,O690,P000067590,,20211013,20220523
HIVIMAR,21D0009737,147,C,FY 2.1/2 TF,3,3,3,3,64.67,BEL,O690,P000067590,,20211013,20220523
HIVIMAR,21D0009737,147,D,FY 2.1/2 TF,2,2,2,2,64.67,BEL,O690,P000067590,,20211013,20220523
HIVIMAR,21D0009737,147,E,FY 2.1/2 TF,3,3,3,3,64.67,BEL,O690,P000067590,,20211013,20220523
HIVIMAR,21D0009738,266,B,6207-2RS1/C3,90,90,90,90,8.04,BEL,O690,P000067590,,20211013,20220523
HIVIMAR,21D0009739,92,B,FY 2.1/2 TF,1,1,1,1,64.67,BEL,O690,P000067590,,20211013,20220523
HIVIMAR,21D0009739,92,C,FY 2.1/2 TF,1,1,1,1,64.67,BEL,O690,P000067590,,20211013,20220523
HIVIMAR,21D0009739,92,D,FY 2.1/2 TF,2,2,2,2,64.67,BEL,O690,P000067590,,20211013,20220523
SUMATEC,21D0009984,42,A,PER.UCP211-32-A,6,6,6,6,18.17,BEL,TM5582,,EXP,20211020,20220527
CEMASA,21D0010065,126,C,SY 3/4 TF,12,12,12,12,14.45,BEL,O690,P000067844,,20211021,20220606
CEMASA,21D0010065,126,D,SY 3/4 TF,6,6,6,6,14.45,BEL,O690,P000067844,,20211021,20220606
CEMASA,21D0010065,126,E,SY 3/4 TF,1,1,1,1,14.45,BEL,O690,P000067844,,20211021,20220606
CEMASA,21D0010065,126,F,SY 3/4 TF,1,1,1,1,14.45,BEL,O690,P000067844,,20211021,20220606
CEMASA,21D0010065,126,G,SY 3/4 TF,3,3,3,3,14.45,BEL,O690,P000067844,,20211021,20220606
CEMASA,21D0010065,126,H,SY 3/4 TF,9,9,9,9,14.45,BEL,O690,P000067844,,20211021,20220606
CEMASA,21D0010065,126,I,SY 3/4 TF,4,4,4,4,14.45,BEL,O690,P000067844,,20211021,20220606
CEMASA,21D0010065,126,J,SY 3/4 TF,3,3,3,3,14.45,BEL,O690,P000067844,,20211021,20220606
CEMASA,21D0010065,126,K,SY 3/4 TF,1,1,1,1,14.45,BEL,O690,P000067844,,20211021,20220606
CEMASA,21D0010065,114,L,FYJ 516,1,1,1,1,56.99,BEL,O690,P000067844,,20211021,20220606
CEMASA,21D0010065,106,B,FY 2.1/2 TF,1,1,1,1,64.84,BEL,O690,,EXP,20211021,20220530
CEMASA,21D0010065,106,A,FY 2.1/2 TF,1,1,1,1,64.84,BEL,O690,,EXP,20211021,20220530
CEMASA,21D0010065,106,D,FY 2.1/2 TF,1,1,1,1,64.84,BEL,O690,,EXP,20211021,20220530
CEMASA,21D0010065,106,C,FY 2.1/2 TF,1,1,1,1,64.84,BEL,O690,,EXP,20211021,20220530
CEMASA,21D0010065,171,E,YAR 216-300-2F,4,4,4,4,115.49,BEL,O690,,EXP,20211021,20220530
CEMASA,21D0010065,171,J,YAR 216-300-2F,1,1,1,1,115.49,BEL,O690,,EXP,20211021,20220530
CEMASA,21D0010065,106,J,FY 2.1/2 TF,1,1,1,1,64.84,BEL,O690,,EXP,20211021,20220530
CEMASA,21D0010065,171,H,YAR 216-300-2F,3,3,3,3,115.49,BEL,O690,,EXP,20211021,20220530
CEMASA,21D0010065,171,F,YAR 216-300-2F,1,1,1,1,115.49,BEL,O690,,EXP,20211021,20220530
CEMASA,21D0010065,106,K,FY 2.1/2 TF,2,2,2,2,64.84,BEL,O690,,EXP,20211021,20220530
CEMASA,21D0010065,171,C,YAR 216-300-2F,1,1,1,1,115.49,BEL,O690,,EXP,20211021,20220530
CEMASA,21D0010065,106,Q,FY 2.1/2 TF,1,1,1,1,64.84,BEL,O690,,EXP,20211021,20220530
CEMASA,21D0010065,171,D,YAR 216-300-2F,2,2,2,2,115.49,BEL,O690,,EXP,20211021,20220530
CEMASA,21D0010065,106,E,FY 2.1/2 TF,1,1,1,1,64.84,BEL,O690,,EXP,20211021,20220530
CEMASA,21D0010065,106,F,FY 2.1/2 TF,3,3,3,3,64.84,BEL,O690,,EXP,20211021,20220530
CEMASA,21D0010065,171,G,YAR 216-300-2F,2,2,2,2,115.49,BEL,O690,,EXP,20211021,20220530
CEMASA,21D0010065,106,G,FY 2.1/2 TF,1,1,1,1,64.84,BEL,O690,,EXP,20211021,20220530
CEMASA,21D0010065,171,A,YAR 216-300-2F,2,2,2,2,115.49,BEL,O690,,EXP,20211021,20220530
CEMASA,21D0010065,106,I,FY 2.1/2 TF,2,2,2,2,64.84,BEL,O690,,EXP,20211021,20220530
CEMASA,21D0010065,106,R,FY 2.1/2 TF,12,12,12,12,64.84,BEL,O690,,EXP,20211021,20220530
CEMASA,21D0010065,106,S,FY 2.1/2 TF,1,1,1,1,64.84,BEL,O690,,EXP,20211021,20220530
CEMASA,21D0010065,106,H,FY 2.1/2 TF,1,1,1,1,64.84,BEL,O690,,EXP,20211021,20220530
CEMASA,21D0010065,106,O,FY 2.1/2 TF,1,1,1,1,64.84,BEL,O690,,EXP,20211021,20220530
CEMASA,21D0010065,106,P,FY 2.1/2 TF,5,5,5,5,64.84,BEL,O690,,EXP,20211021,20220530
CEMASA,21D0010065,106,M,FY 2.1/2 TF,1,1,1,1,64.84,BEL,O690,,EXP,20211021,20220530
CEMASA,21D0010065,106,N,FY 2.1/2 TF,3,3,3,3,64.84,BEL,O690,,EXP,20211021,20220530
CEMASA,21D0010065,106,L,FY 2.1/2 TF,1,1,1,1,64.84,BEL,O690,,EXP,20211021,20220530
CEMASA,21D0010065,171,I,YAR 216-300-2F,2,2,2,2,115.49,BEL,O690,,EXP,20211021,20220530
CEMASA,21D0010065,171,K,YAR 216-300-2F,1,1,1,1,115.49,BEL,O690,,EXP,20211021,20220530
CEMASA,21D0010065,252,A,FY 3/4 TF,37,37,37,37,15.34,BEL,O690,,EXP,20211021,20220530
CEMASA,21D0010065,253,A,FY 3/4 TF,7,7,7,7,15.34,BEL,O690,,EXP,20211021,20220530
RODASA,21D0010160,10,A,1209 EKTN9/C3,1,1,1,1,22.41,BEL,COHLT,,EXP,20211023,20220603
RODASA,21D0010160,27,A,2207 E-2RS1TN9,2,2,2,2,26.03,BEL,GR8643,,EXP,20211023,20220606
TECNI CARIBE,21D0010191,26,A,6207-2RS1,100,100,100,100,4.33,BEL,COHLT,,EXP,20211025,20220601
TECNI CARIBE,21D0010191,27,A,6207-2RS1/C3,100,100,100,100,4.33,BEL,COHLT,,EXP,20211025,20220603
INTEREMPAQUES,21D0010207,11,A,PTB-150X165X9.9-J1S,60,60,60,60,20.27,USA,YY1242,,EXP,20211025,20220525
CEMASA,21D0010342,69,A,PER.6307-2RLDC3V2,30,30,30,30,4.47,CYM,COHLT,,EXP,20211028,20220601
CEMASA,21D0010342,70,A,UCP 206,20,20,20,20,11.14,CYM,COHLT,,EXP,20211028,20220601
CEMASA,21D0010342,67,A,PER.6209-2RLDC3V2,20,20,20,20,4.11,CYM,COHLT,,EXP,20211028,20220603
CEMASA,21D0010342,68,A,PER.UCFT208-24-A,5,5,5,5,12.07,CYM,COHLT,,EXP,20211028,20220524
CEMASA,21D0010342,32,C,UC 211-32,14,14,14,14,23.0,CYM,COHLT,,EXP,20211028,20220531
BALISA,21D0010345,27,C,6207-2RS1/C3GJN,11,11,11,11,5.39,BEL,O690,P000067802,,20211028,20220603
BALISA,21D0010346,26,B,6208-2RS1/C3GJN,1,1,1,1,6.82,BEL,O690,P000067802,,20211028,20220603
IMPORINCO,21D0010478,358,B,FY 2.1/2 TF,2,2,2,2,71.78,BEL,O690,P000067612,,20211102,20220523
IMPORINCO,21D0010478,358,C,FY 2.1/2 TF,1,1,1,1,71.78,BEL,O690,P000067612,,20211102,20220523
CROSSROAD,21D0010520,61,A,PER.UCP211-32-A,30,30,30,30,20.99,CYM,COHLT,,EXP,20211104,20220527
RODASA,21D0010537,6,A,UC 211-32,10,10,10,10,23.0,CYM,COHLT,,EXP,20211104,20220531
LUBRI B/MANGA,21D0010813,75,B,FY 2.1/2 TF,1,1,1,1,71.78,BEL,O690,P000067600,,20211112,20220523
LUBRI B/MANGA,21D0010813,109,B,SNL 520-617,2,2,2,2,164.33,BEL,O690,P000067600,,20211112,20220523
LUBRI B/MANGA,21D0010813,109,C,SNL 520-617,1,1,1,1,164.33,BEL,O690,P000067600,,20211112,20220523
ASERVIROD,21D0010843,114,A,16002-2Z,20,20,20,20,4.84,BEL,COHLT,,EXP,20211112,20220527
LUBRI B/QUILLA,21D0010851,91,B,SNL 520-617,1,1,1,1,164.33,BEL,O690,P000067598,,20211112,20220523
RODANDO,21D0010895,72,B,FY 2.1/2 TF,1,1,1,1,71.78,BEL,O690,P000067818,,20211116,20220603
RODANDO,21D0010895,72,C,FY 2.1/2 TF,1,1,1,1,71.78,BEL,O690,P000067818,,20211116,20220603
RODANDO,21D0010895,72,D,FY 2.1/2 TF,1,1,1,1,71.78,BEL,O690,P000067818,,20211116,20220603
RODANDO,21D0010895,72,E,FY 2.1/2 TF,1,1,1,1,71.78,BEL,O690,P000067818,,20211116,20220603
RODANDO,21D0010895,72,F,FY 2.1/2 TF,1,1,1,1,71.78,BEL,O690,P000067818,,20211116,20220603
RODANDO,21D0010895,72,G,FY 2.1/2 TF,1,1,1,1,71.78,BEL,O690,P000067818,,20211116,20220603
RODANDO,21D0010895,72,H,FY 2.1/2 TF,1,1,1,1,71.78,BEL,O690,P000067818,,20211116,20220603
RODANDO,21D0010895,72,I,FY 2.1/2 TF,4,4,4,4,71.78,BEL,O690,P000067818,,20211116,20220603
RODANDO,21D0010895,72,J,FY 2.1/2 TF,1,1,1,1,71.78,BEL,O690,P000067818,,20211116,20220603
RODANDO,21D0010895,72,K,FY 2.1/2 TF,1,1,1,1,71.78,BEL,O690,P000067818,,20211116,20220603
RODANDO,21D0010895,89,B,FYTB 25 TF,7,7,7,7,17.35,BEL,O690,P000067818,,20211116,20220603
RODANDO,21D0010895,89,C,FYTB 25 TF,10,10,10,10,17.35,BEL,O690,P000067818,,20211116,20220603
RODANDO,21D0010895,89,D,FYTB 25 TF,10,10,10,10,17.35,BEL,O690,P000067818,,20211116,20220603
CEMASA,21D0011064,80,A,LGHQ 2/MR380B,20,20,20,20,53.86,BEL,COHLT,,EXP,20211119,20220531
RODAMIENTO,21D0011096,4,A,626-2Z/C3,20,20,20,20,1.67,BEL,COHLT,,EXP,20211119,20220603
RODAMIENTO,21D0011096,59,O,FY 2.1/2 TF,1,1,1,1,71.78,BEL,COHLT,,EXP,20211119,20220527
RODAMIENTO,21D0011096,59,A,FY 2.1/2 TF,1,1,1,1,71.78,BEL,COHLT,,EXP,20211119,20220527
IMFRISA,21D0011179,40,A,VKM 60014,22,22,22,22,25.63,BEL,COHLT,,EXP,20211122,20220602
IMFRISA,21D0011179,40,B,VKM 60014,1,1,1,1,25.63,BEL,COHLT,,EXP,20211122,20220602
IMFRISA,21D0011179,40,C,VKM 60014,7,7,7,7,25.63,BEL,COHLT,,EXP,20211122,20220602
PIRA AUTO,21D0011188,44,B,626-2Z/C3,54,54,54,54,2.31,BEL,O690,P000067636,,20211122,20220523
H Y T,21D0011214,65,A,PER.30307,4,4,4,4,5.57,BEL,GV3367,,EXP,20211122,20220607
H Y T,21D0011214,68,A,PER.30310,4,4,4,4,7.69,BEL,GV3367,,EXP,20211122,20220607
H Y T,21D0011214,72,A,PER.32208,6,6,6,6,3.83,BEL,GV3367,,EXP,20211122,20220607
HYT AUTO,21D0011218,35,B,PER.3780/20,12,12,12,12,8.75,BEL,COHLT,,EXP,20211122,20220603
HYT AUTO,21D0011218,38,A,PER.3780/20,12,12,12,12,8.75,CYM,BC0676,,EXP,20211122,20220606
SR BEARINGS,21D0011237,362,A,6303-2RSH/C3,10,10,10,10,2.72,BEL,COHLT,,EXP,20211123,20220525
SR BEARINGS,21D0011237,294,B,E2.6312-2Z/C3,6,6,6,6,15.87,BEL,COHLT,,EXP,20211123,20220525
SR BEARINGS,21D0011237,294,D,E2.6312-2Z/C3,8,8,8,8,15.87,BEL,COHLT,,EXP,20211123,20220525
SR BEARINGS,21D0011237,292,A,E2.6305-2Z/C3,30,30,30,30,1.95,BEL,COHLT,,EXP,20211123,20220531
LUGO,21D0011264,30,B,22328 CCJA/W33VA405,1,1,1,1,1123.43,BEL,TM5582,,EXP,20211124,20220531
CROSSROAD,21D0011476,7,A,2213 ETN9/C3,5,5,5,5,61.25,BEL,RW1938,,EXP,20211130,20220531
AGENCIASAUT,21D0011481,79,A,PER.32210,3,3,3,3,4.3,CYM,COHLT,,EXP,20211201,20220603
CEMASA,21D0011514,216,A,PER.6205-2RLDC3V2,100,100,100,100,1.55,CYM,COHLT,,EXP,20211201,20220601
CEMASA,21D0011514,217,A,UC 207-20,10,10,10,10,11.55,CYM,COHLT,,EXP,20211201,20220601
CEMASA,21D0011514,215,A,PER.UCP210-31-A,22,22,22,22,13.88,CYM,COHLT,,EXP,20211201,20220524
CEMASA,21D0011514,36,A,UCP 207-20,46,46,46,46,15.59,CYM,COHLT,,EXP,20211201,20220527
CEMASA,21D0011514,150,B,UCF 205-14,8,8,8,8,10.58,CYM,COHLT,,EXP,20211201,20220527
CEMASA,21D0011514,150,C,UCF 205-14,24,24,24,24,10.58,CYM,COHLT,,EXP,20211201,20220527
CEMASA,21D0011514,213,A,PER.UCFT206-19-A,30,30,30,30,8.86,CYM,COHLT,,EXP,20211201,20220527
CEMASA,21D0011514,44,C,UCF 206-18,6,6,6,6,13.0,CYM,COHLT,,EXP,20211201,20220531
CEMASA,21D0011514,18,A,UC 211-32,16,16,16,16,23.0,CYM,COHLT,,EXP,20211201,20220531
CEMASA,21D0011514,156,B,UCF 205-15,36,36,36,36,11.43,CYM,COHLT,,EXP,20211201,20220531
CEMASA,21D0011514,157,A,UCF 205-15,71,71,71,71,11.43,CYM,COHLT,,EXP,20211201,20220531
CEMASA,21D0011514,106,B,UCP 213,1,1,1,1,43.57,CYM,COHLT,,EXP,20211201,20220531
CEMASA,21D0011514,156,A,UCF 205-15,20,20,20,20,11.43,CYM,COHLT,,EXP,20211201,20220531
CEMASA,21D0011514,158,A,UCF 207-22,26,26,26,26,13.56,CYM,COHLT,,EXP,20211201,20220531
RODANDO,21D0011586,64,B,23132 CC/W33,1,1,1,1,696.25,BEL,O690,P000067818,,20211203,20220603
RODANDO,21D0011586,64,C,23132 CC/W33,1,1,1,1,696.25,BEL,O690,P000067818,,20211203,20220603
RODANDO,21D0011586,64,D,23132 CC/W33,1,1,1,1,696.25,BEL,O690,P000067818,,20211203,20220603
RODANDO AUTO,21D0011596,41,B,BT1-0827,169,169,169,169,12.57,CYM,COHLT,,EXP,20211203,20220602
RODANDO AUTO,21D0011596,35,A,46300PRO,40,40,40,40,8.94,CYM,COHLT,,EXP,20211203,20220525
CEMASA,21D0011606,37,B,LGHQ 2/MR380B,10,10,10,10,49.86,BEL,COHLT,,EXP,20211203,20220524
LUBRI B/MANGA,21D0011677,62,A,PER.32210,10,10,10,10,6.24,CYM,COHLT,,EXP,20211206,20220603
LUBRI B/MANGA,21D0011677,63,A,PER.6209-2RLDC3V2,20,20,20,20,3.88,CYM,COHLT,,EXP,20211206,20220603
LUBRI B/MANGA,21D0011677,64,A,PER.25580/20,10,10,10,10,4.13,CYM,COHLT,,EXP,20211206,20220525
AUTOJAPONES,21D0011691,35,A,VKBA 3923 AL,14,14,14,14,9.36,CYM,COHLT,,EXP,20211207,20220608
